fiscal_year,direction,fund_code,fund_label,kan_code,kan_name,kou_code,kou_name,moku_code,moku_name,name_source,master_kan_code,master_kan_name,master_kou_code,master_kou_name,master_kind,master_basis
2021,expenditure,"",一般会計,02,総務費,01,総務管理費,16,防犯対策費,source-csv,2,総務費,1,総務管理費,map,項の名称がマスタと完全一致（款は account_map の対応を介す）
2021,expenditure,"",一般会計,02,総務費,01,総務管理費,17,諸費,source-csv,2,総務費,1,総務管理費,map,項の名称がマスタと完全一致（款は account_map の対応を介す）
2021,expenditure,"",一般会計,02,総務費,02,徴税費,01,税務総務費,source-csv,2,総務費,2,徴税費,map,項の名称がマスタと完全一致（款は account_map の対応を介す）
2021,expenditure,"",一般会計,02,総務費,02,徴税費,02,賦課徴収費,source-csv,2,総務費,2,徴税費,map,項の名称がマスタと完全一致（款は account_map の対応を介す）
2021,expenditure,"",一般会計,02,総務費,03,戸籍住民基本台帳費,01,戸籍住民基本台帳費,source-csv,2,総務費,3,戸籍住民基本台帳費,map,項の名称がマスタと完全一致（款は account_map の対応を介す）
2021,expenditure,"",一般会計,02,総務費,04,選挙費,01,選挙管理委員会費,source-csv,2,総務費,4,選挙費,map,項の名称がマスタと完全一致（款は account_map の対応を介す）
2021,expenditure,"",一般会計,02,総務費,04,選挙費,02,選挙常時啓発費,source-csv,2,総務費,4,選挙費,map,項の名称がマスタと完全一致（款は account_map の対応を介す）
2021,expenditure,"",一般会計,02,総務費,04,選挙費,04,市長選挙費,source-csv,2,総務費,4,選挙費,map,項の名称がマスタと完全一致（款は account_map の対応を介す）
2021,expenditure,"",一般会計,02,総務費,04,選挙費,05,都知事選挙費,source-csv,2,総務費,4,選挙費,map,項の名称がマスタと完全一致（款は account_map の対応を介す）
2021,expenditure,"",一般会計,02,総務費,04,選挙費,07,東京都議会議員選挙費,source-csv,2,総務費,4,選挙費,map,項の名称がマスタと完全一致（款は account_map の対応を介す）
2021,expenditure,"",一般会計,02,総務費,04,選挙費,08,衆議院議員選挙費,source-csv,2,総務費,4,選挙費,map,項の名称がマスタと完全一致（款は account_map の対応を介す）
2021,expenditure,"",一般会計,02,総務費,05,統計調査費,01,統計総務費,source-csv,2,総務費,5,統計調査費,map,項の名称がマスタと完全一致（款は account_map の対応を介す）
2021,expenditure,"",一般会計,02,総務費,05,統計調査費,02,基幹統計費,source-csv,2,総務費,5,統計調査費,map,項の名称がマスタと完全一致（款は account_map の対応を介す）
2021,expenditure,"",一般会計,02,総務費,06,監査委員費,01,監査委員費,source-csv,2,総務費,6,監査委員費,map,項の名称がマスタと完全一致（款は account_map の対応を介す）
2021,expenditure,"",一般会計,03,民生費,01,社会福祉費,01,社会福祉総務費,source-csv,3,民生費,1,社会福祉費,map,項の名称がマスタと完全一致（款は account_map の対応を介す）
2021,expenditure,"",一般会計,03,民生費,01,社会福祉費,02,障害者福祉費,source-csv,3,民生費,1,社会福祉費,map,項の名称がマスタと完全一致（款は account_map の対応を介す）
2021,expenditure,"",一般会計,03,民生費,01,社会福祉費,03,老人福祉費,source-csv,3,民生費,1,社会福祉費,map,項の名称がマスタと完全一致（款は account_map の対応を介す）
2021,expenditure,"",一般会計,03,民生費,01,社会福祉費,04,社会福祉施設費,source-csv,3,民生費,1,社会福祉費,map,項の名称がマスタと完全一致（款は account_map の対応を介す）
2021,expenditure,"",一般会計,03,民生費,02,児童福祉費,01,児童福祉総務費,source-csv,3,民生費,2,児童福祉費,map,項の名称がマスタと完全一致（款は account_map の対応を介す）
2021,expenditure,"",一般会計,03,民生費,02,児童福祉費,02,児童措置費,source-csv,3,民生費,2,児童福祉費,map,項の名称がマスタと完全一致（款は account_map の対応を介す）
2021,expenditure,"",一般会計,03,民生費,02,児童福祉費,03,母子福祉費,source-csv,3,民生費,2,児童福祉費,map,項の名称がマスタと完全一致（款は account_map の対応を介す）
2021,expenditure,"",一般会計,03,民生費,02,児童福祉費,04,児童福祉施設費,source-csv,3,民生費,2,児童福祉費,map,項の名称がマスタと完全一致（款は account_map の対応を介す）
2021,expenditure,"",一般会計,03,民生費,03,生活保護費,01,生活保護総務費,source-csv,3,民生費,3,生活保護費,map,項の名称がマスタと完全一致（款は account_map の対応を介す）
2021,expenditure,"",一般会計,03,民生費,03,生活保護費,02,扶助費,source-csv,3,民生費,3,生活保護費,map,項の名称がマスタと完全一致（款は account_map の対応を介す）
2021,expenditure,"",一般会計,03,民生費,04,国民年金費,01,国民年金総務費,source-csv,3,民生費,,,addition,法定の民生費の項に無いが様式の備考1が行政権能の差による項の追加を認めている。国民年金事務は法定受託事務として市町村が担う。⚠️ コードのゼロ埋めが年度で変わる（R3 は01・R4 は1）ため両表記を登録する
2021,expenditure,"",一般会計,03,民生費,05,災害救助費,01,災害救助費,source-csv,3,民生費,4,災害救助費,map,項の名称がマスタと完全一致（款は account_map の対応を介す）
2021,expenditure,"",一般会計,04,衛生費,01,保健衛生費,01,保健衛生総務費,source-csv,4,衛生費,1,保健衛生費,map,項の名称がマスタと完全一致（款は account_map の対応を介す）
2021,expenditure,"",一般会計,04,衛生費,01,保健衛生費,02,予防費,source-csv,4,衛生費,1,保健衛生費,map,項の名称がマスタと完全一致（款は account_map の対応を介す）
2021,expenditure,"",一般会計,04,衛生費,01,保健衛生費,03,環境衛生費,source-csv,4,衛生費,1,保健衛生費,map,項の名称がマスタと完全一致（款は account_map の対応を介す）
2021,expenditure,"",一般会計,04,衛生費,01,保健衛生費,04,環境保全費,source-csv,4,衛生費,1,保健衛生費,map,項の名称がマスタと完全一致（款は account_map の対応を介す）
2021,expenditure,"",一般会計,04,衛生費,01,保健衛生費,05,公害対策費,source-csv,4,衛生費,1,保健衛生費,map,項の名称がマスタと完全一致（款は account_map の対応を介す）
2021,expenditure,"",一般会計,04,衛生費,02,清掃費,01,清掃総務費,source-csv,4,衛生費,2,清掃費,map,項の名称がマスタと完全一致（款は account_map の対応を介す）
2021,expenditure,"",一般会計,04,衛生費,02,清掃費,02,塵芥処理費,source-csv,4,衛生費,2,清掃費,map,項の名称がマスタと完全一致（款は account_map の対応を介す）
2021,expenditure,"",一般会計,04,衛生費,02,清掃費,03,し尿処理費,source-csv,4,衛生費,2,清掃費,map,項の名称がマスタと完全一致（款は account_map の対応を介す）
2021,expenditure,"",一般会計,05,労働費,01,労働諸費,01,労働諸費,source-csv,5,労働費,2,労働諸費,map,項の名称がマスタと完全一致（款は account_map の対応を介す）
2021,expenditure,"",一般会計,06,農林業費,01,農業費,01,農業委員会費,source-csv,6,農林水産業費,1,農業費,map,項の名称がマスタと完全一致（款は account_map の対応を介す）
2021,expenditure,"",一般会計,06,農林業費,01,農業費,02,農業総務費,source-csv,6,農林水産業費,1,農業費,map,項の名称がマスタと完全一致（款は account_map の対応を介す）
2021,expenditure,"",一般会計,06,農林業費,01,農業費,03,農業振興費,source-csv,6,農林水産業費,1,農業費,map,項の名称がマスタと完全一致（款は account_map の対応を介す）
2021,expenditure,"",一般会計,07,商工費,01,商工費,01,商工総務費,source-csv,7,商工費,1,商工費,map,項の名称がマスタと完全一致（款は account_map の対応を介す）
2021,expenditure,"",一般会計,07,商工費,01,商工費,02,商工振興費,source-csv,7,商工費,1,商工費,map,項の名称がマスタと完全一致（款は account_map の対応を介す）
2021,expenditure,"",一般会計,07,商工費,01,商工費,03,消費者対策費,source-csv,7,商工費,1,商工費,map,項の名称がマスタと完全一致（款は account_map の対応を介す）
2021,expenditure,"",一般会計,08,土木費,01,土木管理費,01,土木総務費,source-csv,8,土木費,1,土木管理費,map,項の名称がマスタと完全一致（款は account_map の対応を介す）
2021,expenditure,"",一般会計,08,土木費,02,道路橋りょう費,01,道路橋りょう総務費,source-csv,8,土木費,2,道路橋りよう費,map,マスタの表記は「道路橋りよう費」（拗音を大書きする様式の記法）。同じ項。⚠️ コードのゼロ埋めが年度で変わる（R3 は01・R4 は1）ため両表記を登録する
2021,expenditure,"",一般会計,08,土木費,02,道路橋りょう費,02,道路維持費,source-csv,8,土木費,2,道路橋りよう費,map,マスタの表記は「道路橋りよう費」（拗音を大書きする様式の記法）。同じ項。⚠️ コードのゼロ埋めが年度で変わる（R3 は01・R4 は1）ため両表記を登録する
2021,expenditure,"",一般会計,08,土木費,02,道路橋りょう費,03,道路新設改良費,source-csv,8,土木費,2,道路橋りよう費,map,マスタの表記は「道路橋りよう費」（拗音を大書きする様式の記法）。同じ項。⚠️ コードのゼロ埋めが年度で変わる（R3 は01・R4 は1）ため両表記を登録する
2021,expenditure,"",一般会計,08,土木費,02,道路橋りょう費,04,交通安全施設費,source-csv,8,土木費,2,道路橋りよう費,map,マスタの表記は「道路橋りよう費」（拗音を大書きする様式の記法）。同じ項。⚠️ コードのゼロ埋めが年度で変わる（R3 は01・R4 は1）ため両表記を登録する
2021,expenditure,"",一般会計,08,土木費,02,道路橋りょう費,05,橋りょう維持費,source-csv,8,土木費,2,道路橋りよう費,map,マスタの表記は「道路橋りよう費」（拗音を大書きする様式の記法）。同じ項。⚠️ コードのゼロ埋めが年度で変わる（R3 は01・R4 は1）ため両表記を登録する
2021,expenditure,"",一般会計,08,土木費,03,都市計画費,01,都市計画総務費,source-csv,8,土木費,5,都市計画費,map,項の名称がマスタと完全一致（款は account_map の対応を介す）
2021,expenditure,"",一般会計,08,土木費,03,都市計画費,04,公園費,source-csv,8,土木費,5,都市計画費,map,項の名称がマスタと完全一致（款は account_map の対応を介す）
2021,expenditure,"",一般会計,08,土木費,03,都市計画費,05,緑化推進対策費,source-csv,8,土木費,5,都市計画費,map,項の名称がマスタと完全一致（款は account_map の対応を介す）
2021,expenditure,"",一般会計,08,土木費,04,住宅費,01,住宅管理費,source-csv,8,土木費,6,住宅費,map,項の名称がマスタと完全一致（款は account_map の対応を介す）
2021,expenditure,"",一般会計,09,消防費,01,消防費,01,常備消防費,source-csv,9,消防費,1,消防費,map,項の名称がマスタと完全一致（款は account_map の対応を介す）
2021,expenditure,"",一般会計,09,消防費,01,消防費,02,非常備消防費,source-csv,9,消防費,1,消防費,map,項の名称がマスタと完全一致（款は account_map の対応を介す）
2021,expenditure,"",一般会計,09,消防費,01,消防費,03,消防施設費,source-csv,9,消防費,1,消防費,map,項の名称がマスタと完全一致（款は account_map の対応を介す）
2021,expenditure,"",一般会計,09,消防費,01,消防費,04,水防費,source-csv,9,消防費,1,消防費,map,項の名称がマスタと完全一致（款は account_map の対応を介す）
2021,expenditure,"",一般会計,09,消防費,01,消防費,05,災害対策費,source-csv,9,消防費,1,消防費,map,項の名称がマスタと完全一致（款は account_map の対応を介す）
2021,expenditure,"",一般会計,10,教育費,01,教育総務費,01,教育委員会費,source-csv,10,教育費,1,教育総務費,map,項の名称がマスタと完全一致（款は account_map の対応を介す）
2021,expenditure,"",一般会計,10,教育費,01,教育総務費,02,事務局費,source-csv,10,教育費,1,教育総務費,map,項の名称がマスタと完全一致（款は account_map の対応を介す）
2021,expenditure,"",一般会計,10,教育費,01,教育総務費,03,教育指導費,source-csv,10,教育費,1,教育総務費,map,項の名称がマスタと完全一致（款は account_map の対応を介す）
2021,expenditure,"",一般会計,10,教育費,02,小学校費,01,学校管理費,source-csv,10,教育費,2,小学校費,map,項の名称がマスタと完全一致（款は account_map の対応を介す）
2021,expenditure,"",一般会計,10,教育費,02,小学校費,02,教育振興費,source-csv,10,教育費,2,小学校費,map,項の名称がマスタと完全一致（款は account_map の対応を介す）
2021,expenditure,"",一般会計,10,教育費,02,小学校費,03,学校保健衛生費,source-csv,10,教育費,2,小学校費,map,項の名称がマスタと完全一致（款は account_map の対応を介す）
2021,expenditure,"",一般会計,10,教育費,02,小学校費,04,学校建設費,source-csv,10,教育費,2,小学校費,map,項の名称がマスタと完全一致（款は account_map の対応を介す）
2021,expenditure,"",一般会計,10,教育費,03,中学校費,01,学校管理費,source-csv,10,教育費,3,中学校費,map,項の名称がマスタと完全一致（款は account_map の対応を介す）
2021,expenditure,"",一般会計,10,教育費,03,中学校費,02,教育振興費,source-csv,10,教育費,3,中学校費,map,項の名称がマスタと完全一致（款は account_map の対応を介す）
2021,expenditure,"",一般会計,10,教育費,03,中学校費,03,学校保健衛生費,source-csv,10,教育費,3,中学校費,map,項の名称がマスタと完全一致（款は account_map の対応を介す）
2021,expenditure,"",一般会計,10,教育費,03,中学校費,04,学校建設費,source-csv,10,教育費,3,中学校費,map,項の名称がマスタと完全一致（款は account_map の対応を介す）
2021,expenditure,"",一般会計,10,教育費,04,幼稚園費,01,幼稚園費,source-csv,10,教育費,5,幼稚園費,map,項の名称がマスタと完全一致（款は account_map の対応を介す）
2021,expenditure,"",一般会計,10,教育費,05,社会教育費,01,社会教育総務費,source-csv,10,教育費,6,社会教育費,map,項の名称がマスタと完全一致（款は account_map の対応を介す）
2021,expenditure,"",一般会計,10,教育費,05,社会教育費,02,公民館費,source-csv,10,教育費,6,社会教育費,map,項の名称がマスタと完全一致（款は account_map の対応を介す）
2021,expenditure,"",一般会計,10,教育費,05,社会教育費,03,図書館費,source-csv,10,教育費,6,社会教育費,map,項の名称がマスタと完全一致（款は account_map の対応を介す）
2021,expenditure,"",一般会計,10,教育費,05,社会教育費,04,社会教育施設費,source-csv,10,教育費,6,社会教育費,map,項の名称がマスタと完全一致（款は account_map の対応を介す）
2021,expenditure,"",一般会計,10,教育費,06,保健体育費,01,保健体育総務費,source-csv,10,教育費,7,保健体育費,map,項の名称がマスタと完全一致（款は account_map の対応を介す）
2021,expenditure,"",一般会計,10,教育費,06,保健体育費,02,体育施設費,source-csv,10,教育費,7,保健体育費,map,項の名称がマスタと完全一致（款は account_map の対応を介す）
2021,expenditure,"",一般会計,10,教育費,06,保健体育費,03,学校給食費,source-csv,10,教育費,7,保健体育費,map,項の名称がマスタと完全一致（款は account_map の対応を介す）
2021,expenditure,"",一般会計,11,災害復旧費,01,公共土木施設災害復旧費,01,道路橋りょう災害復旧費,source-csv,11,災害復旧費,2,何施設災害復旧費,map,マスタの「何施設災害復旧費」の「何」に施設の種類を入れた形。様式の「何税」「何寄附金」と同じ記法。⚠️ コードのゼロ埋めが年度で変わる（R3 は01・R4 は1）ため両表記を登録する
2021,expenditure,"",一般会計,11,災害復旧費,02,公園施設災害復旧費,01,公園施設災害復旧費,source-csv,11,災害復旧費,2,何施設災害復旧費,map,マスタの「何施設災害復旧費」の「何」に施設の種類を入れた形。⚠️ コードのゼロ埋めが年度で変わる（R3 は01・R4 は1）ため両表記を登録する
2021,expenditure,"",一般会計,11,災害復旧費,03,文教施設災害復旧費,01,教育施設災害復旧費,source-csv,11,災害復旧費,2,何施設災害復旧費,map,マスタの「何施設災害復旧費」の「何」に施設の種類を入れた形。⚠️ コードのゼロ埋めが年度で変わる（R3 は01・R4 は1）ため両表記を登録する
2021,expenditure,"",一般会計,11,災害復旧費,03,文教施設災害復旧費,02,社会教育施設災害復旧費,source-csv,11,災害復旧費,2,何施設災害復旧費,map,マスタの「何施設災害復旧費」の「何」に施設の種類を入れた形。⚠️ コードのゼロ埋めが年度で変わる（R3 は01・R4 は1）ため両表記を登録する
2021,expenditure,"",一般会計,11,災害復旧費,04,その他公共、公用施設災害復旧費,01,その他公共施設、公用施設災害復旧費,source-csv,11,災害復旧費,2,何施設災害復旧費,map,マスタの「何施設災害復旧費」の「何」に施設の種類を入れた形。⚠️ コードのゼロ埋めが年度で変わる（R3 は01・R4 は1）ため両表記を登録する
2021,expenditure,"",一般会計,12,公債費,01,公債費,01,元金,source-csv,12,公債費,1,公債費,map,項の名称がマスタと完全一致（款は account_map の対応を介す）
2021,expenditure,"",一般会計,12,公債費,01,公債費,02,利子,source-csv,12,公債費,1,公債費,map,項の名称がマスタと完全一致（款は account_map の対応を介す）
2021,expenditure,"",一般会計,13,諸支出金,01,小切手支払未済償還金,01,小切手支払未済償還金,source-csv,13,諸支出金,,,addition,法定の諸支出金の項に無いが様式の備考1が行政権能の差による項の追加を認めている。歳計現金の戻入にあたる。⚠️ コードのゼロ埋めが年度で変わる（R3 は01・R4 は1）ため両表記を登録する
2021,expenditure,"",一般会計,14,予備費,01,予備費,01,予備費,source-csv,14,予備費,1,予備費,map,項の名称がマスタと完全一致（款は account_map の対応を介す）
2021,revenue,"",一般会計,01,市税,01,市民税,01,個人,source-csv,1,市(町村)税,1,市町村民税,map,マスタの表記は「市町村民税」。マスタの「市(町村)」「都(道府県)」は市か町村か（都か道府県か）で読み替える様式の記法。市の読みで同じ項。⚠️ コードのゼロ埋めが年度で変わる（R3 は01・R4 は1）ため両表記を登録する
2021,revenue,"",一般会計,01,市税,01,市民税,02,法人,source-csv,1,市(町村)税,1,市町村民税,map,マスタの表記は「市町村民税」。マスタの「市(町村)」「都(道府県)」は市か町村か（都か道府県か）で読み替える様式の記法。市の読みで同じ項。⚠️ コードのゼロ埋めが年度で変わる（R3 は01・R4 は1）ため両表記を登録する
2021,revenue,"",一般会計,01,市税,02,固定資産税,01,固定資産税,source-csv,1,市(町村)税,2,固定資産税,map,項の名称がマスタと完全一致（款は account_map の対応を介す）
2021,revenue,"",一般会計,01,市税,02,固定資産税,02,国有資産等所在市町村交付金,source-csv,1,市(町村)税,2,固定資産税,map,項の名称がマスタと完全一致（款は account_map の対応を介す）
2021,revenue,"",一般会計,01,市税,03,軽自動車税,01,種別割,source-csv,1,市(町村)税,3,軽自動車税,map,項の名称がマスタと完全一致（款は account_map の対応を介す）
2021,revenue,"",一般会計,01,市税,03,軽自動車税,02,環境性能割,source-csv,1,市(町村)税,3,軽自動車税,map,項の名称がマスタと完全一致（款は account_map の対応を介す）
2021,revenue,"",一般会計,01,市税,04,市たばこ税,01,市たばこ税,source-csv,1,市(町村)税,4,市町村たばこ税,map,マスタの表記は「市町村たばこ税」。市の読みで同じ項。⚠️ コードのゼロ埋めが年度で変わる（R3 は01・R4 は1）ため両表記を登録する
2021,revenue,"",一般会計,01,市税,05,都市計画税,01,都市計画税,source-csv,1,市(町村)税,9,都市計画税,map,項の名称がマスタと完全一致（款は account_map の対応を介す）
2021,revenue,"",一般会計,02,地方譲与税,01,地方揮発油譲与税,01,地方揮発油譲与税,source-csv,2,地方譲与税,1,地方揮発油譲与税,map,項の名称がマスタと完全一致（款は account_map の対応を介す）
2021,revenue,"",一般会計,02,地方譲与税,02,自動車重量譲与税,01,自動車重量譲与税,source-csv,2,地方譲与税,2,自動車重量譲与税,map,項の名称がマスタと完全一致（款は account_map の対応を介す）
2021,revenue,"",一般会計,02,地方譲与税,03,地方道路譲与税,01,地方道路譲与税,source-csv,2,地方譲与税,3,地方道路譲与税,map,項の名称がマスタと完全一致（款は account_map の対応を介す）
2021,revenue,"",一般会計,02,地方譲与税,04,森林環境譲与税,01,森林環境譲与税,source-csv,2,地方譲与税,4,森林環境譲与税,map,項の名称がマスタと完全一致（款は account_map の対応を介す）
2021,revenue,"",一般会計,03,利子割交付金,01,利子割交付金,01,利子割交付金,source-csv,3,利子割交付金,1,利子割交付金,map,項の名称がマスタと完全一致（款は account_map の対応を介す）
2021,revenue,"",一般会計,04,配当割交付金,01,配当割交付金,01,配当割交付金,source-csv,4,配当割交付金,1,配当割交付金,map,項の名称がマスタと完全一致（款は account_map の対応を介す）
2021,revenue,"",一般会計,05,株式等譲渡所得割交付金,01,株式等譲渡所得割交付金,01,株式等譲渡所得割交付金,source-csv,5,株式等譲渡所得割交付金,1,株式等譲渡所得割交付金,map,項の名称がマスタと完全一致（款は account_map の対応を介す）
2021,revenue,"",一般会計,06,法人事業税交付金,01,法人事業税交付金,01,法人事業税交付金,source-csv,6,法人事業税交付金,1,法人事業税交付金,map,項の名称がマスタと完全一致（款は account_map の対応を介す）
2021,revenue,"",一般会計,07,地方消費税交付金,01,地方消費税交付金,01,地方消費税交付金,source-csv,7,地方消費税交付金,1,地方消費税交付金,map,項の名称がマスタと完全一致（款は account_map の対応を介す）
2021,revenue,"",一般会計,08,ゴルフ場利用税交付金,01,ゴルフ場利用税交付金,01,ゴルフ場利用税交付金,source-csv,,,,,addition,款そのものが様式の歳入の備考2による条件付きの挿入なので対応先のマスタが無い。⚠️ コードのゼロ埋めが年度で変わる（R3 は01・R4 は1）ため両表記を登録する
2021,revenue,"",一般会計,09,環境性能割交付金,01,環境性能割交付金,01,環境性能割交付金,source-csv,8,環境性能割交付金,1,環境性能割交付金,map,項の名称がマスタと完全一致（款は account_map の対応を介す）
2021,revenue,"",一般会計,09,環境性能割交付金,01,環境性能割交付金,02,旧法による自動車取得税交付金,source-csv,8,環境性能割交付金,1,環境性能割交付金,map,項の名称がマスタと完全一致（款は account_map の対応を介す）
2021,revenue,"",一般会計,10,国有提供施設等所在市町村助成交付金,01,国有提供施設等所在市町村助成交付金,01,国有提供施設等所在市町村助成交付金,source-csv,,,,,addition,款そのものが様式の歳入の備考2による条件付きの挿入なので対応先のマスタが無い。⚠️ コードのゼロ埋めが年度で変わる（R3 は01・R4 は1）ため両表記を登録する
2021,revenue,"",一般会計,10,国有提供施設等所在市町村助成交付金,01,国有提供施設等所在市町村助成交付金,02,施設等所在市町村調整交付金,source-csv,,,,,addition,款そのものが様式の歳入の備考2による条件付きの挿入なので対応先のマスタが無い。⚠️ コードのゼロ埋めが年度で変わる（R3 は01・R4 は1）ため両表記を登録する
2021,revenue,"",一般会計,11,地方特例交付金,01,地方特例交付金,01,地方特例交付金,source-csv,9,地方特例交付金,1,地方特例交付金,map,項の名称がマスタと完全一致（款は account_map の対応を介す）
2021,revenue,"",一般会計,11,地方特例交付金,02,新型コロナウイルス感染症対策地方税減収補てん特別交付金,01,新型コロナウイルス感染症対策地方税減収補てん特別交付金,source-csv,9,地方特例交付金,,,addition,現行の法定様式に無い時限の交付金（令和2年度の税制対応）。地方特例交付金の款の下に市が計上した区分。⚠️ コードのゼロ埋めが年度で変わる（R3 は01・R4 は1）ため両表記を登録する。⚠️ 三鷹市は「補填」で多摩市は「補てん」と原典の表記が違う
2021,revenue,"",一般会計,12,地方交付税,01,地方交付税,01,地方交付税,source-csv,10,地方交付税,1,地方交付税,map,項の名称がマスタと完全一致（款は account_map の対応を介す）
2021,revenue,"",一般会計,13,交通安全対策特別交付金,01,交通安全対策特別交付金,01,交通安全対策特別交付金,source-csv,11,交通安全対策特別交付金,1,交通安全対策特別交付金,map,項の名称がマスタと完全一致（款は account_map の対応を介す）
2021,revenue,"",一般会計,14,分担金及び負担金,01,負担金,01,民生費負担金,source-csv,12,分担金及び負担金,2,負担金,map,項の名称がマスタと完全一致（款は account_map の対応を介す）
2021,revenue,"",一般会計,14,分担金及び負担金,01,負担金,02,衛生費負担金,source-csv,12,分担金及び負担金,2,負担金,map,項の名称がマスタと完全一致（款は account_map の対応を介す）
2021,revenue,"",一般会計,14,分担金及び負担金,01,負担金,03,土木費負担金,source-csv,12,分担金及び負担金,2,負担金,map,項の名称がマスタと完全一致（款は account_map の対応を介す）
2021,revenue,"",一般会計,15,使用料及び手数料,01,使用料,01,総務使用料,source-csv,13,使用料及び手数料,1,使用料,map,項の名称がマスタと完全一致（款は account_map の対応を介す）
2021,revenue,"",一般会計,15,使用料及び手数料,01,使用料,02,民生使用料,source-csv,13,使用料及び手数料,1,使用料,map,項の名称がマスタと完全一致（款は account_map の対応を介す）
2021,revenue,"",一般会計,15,使用料及び手数料,01,使用料,03,衛生使用料,source-csv,13,使用料及び手数料,1,使用料,map,項の名称がマスタと完全一致（款は account_map の対応を介す）
2021,revenue,"",一般会計,15,使用料及び手数料,01,使用料,04,商工使用料,source-csv,13,使用料及び手数料,1,使用料,map,項の名称がマスタと完全一致（款は account_map の対応を介す）
2021,revenue,"",一般会計,15,使用料及び手数料,01,使用料,05,土木使用料,source-csv,13,使用料及び手数料,1,使用料,map,項の名称がマスタと完全一致（款は account_map の対応を介す）
2021,revenue,"",一般会計,15,使用料及び手数料,01,使用料,06,教育使用料,source-csv,13,使用料及び手数料,1,使用料,map,項の名称がマスタと完全一致（款は account_map の対応を介す）
2021,revenue,"",一般会計,15,使用料及び手数料,02,手数料,01,総務手数料,source-csv,13,使用料及び手数料,2,手数料,map,項の名称がマスタと完全一致（款は account_map の対応を介す）
2021,revenue,"",一般会計,15,使用料及び手数料,02,手数料,02,衛生手数料,source-csv,13,使用料及び手数料,2,手数料,map,項の名称がマスタと完全一致（款は account_map の対応を介す）
2021,revenue,"",一般会計,15,使用料及び手数料,02,手数料,03,土木手数料,source-csv,13,使用料及び手数料,2,手数料,map,項の名称がマスタと完全一致（款は account_map の対応を介す）
2021,revenue,"",一般会計,15,使用料及び手数料,02,手数料,04,民生手数料,source-csv,13,使用料及び手数料,2,手数料,map,項の名称がマスタと完全一致（款は account_map の対応を介す）
2021,revenue,"",一般会計,16,国庫支出金,01,国庫負担金,01,民生費国庫負担金,source-csv,14,国庫支出金,1,国庫負担金,map,項の名称がマスタと完全一致（款は account_map の対応を介す）
2021,revenue,"",一般会計,16,国庫支出金,01,国庫負担金,02,衛生費国庫負担金,source-csv,14,国庫支出金,1,国庫負担金,map,項の名称がマスタと完全一致（款は account_map の対応を介す）
